Biwako-outline,96,136.2453288454566,35.28236467197092,136.2429652046184,35.28373280870955,136.2493659056991,35.28779347675736,136.250076287017,35.28737444973097,136.2553833973682,35.29236709541164,136.2573264953538,35.29532555963946,136.2553090784124,35.295985238208,136.2547505077028,35.29826655657218,136.253381542851,35.30028466602685,136.2654981384807,35.31627551402599,136.2702685951747,35.32677287377201,136.2677341832543,35.32981159182847,136.2725702357528,35.33468882073906,136.2772453435636,35.34540210862981,136.2770580426969,35.36296673000132,136.2535761114115,35.38282084644397,136.2304243955057,35.39012685868764,136.2142422540571,35.38687483431432,136.2166273527625,35.40181216337505,136.200962404843,35.41619394812336,136.1986807033571,35.430942756813,136.1863230082727,35.45203827811862,136.1996567752855,35.45751340322091,136.1977341189523,35.47248914516708,136.1881605483771,35.49630073706879,136.1669899646391,35.51188579375383,136.1602135588679,35.48850583564352,136.15248195511,35.46613901612719,136.1540257753243,35.4485212140121,136.1418361550141,35.44403220917452,136.1424501209119,35.45686366653519,136.1251346214454,35.45626743508952,136.1327226949435,35.48098612947456,136.116430718935,35.48335502339528,136.10455096899,35.45514953764883,136.086990825114,35.44984708558302,136.0777484783935,35.4643845118285,136.0540722756077,35.45011409399385,136.0425700901165,35.42999540050764,136.0460481683708,35.4069909184199,136.0385136511862,35.40324289306536,136.0376967200626,35.37997832851608,136.0637457059078,35.35980093509941,136.0775308374164,35.32868667352093,136.0761983745897,35.31499831248527,136.0609521680693,35.31676158568307,136.0471481251578,35.30247002173223,136.0346558937316,35.30418643983462,136.0140324465513,35.29233050622074,136.0211146188245,35.27895736543612,135.9792060495034,35.25898924751611,135.9720025012076,35.24483274117927,135.9597735513515,35.23455403532313,135.9649621516172,35.22574412388214,135.9333471013614,35.20815950385362,135.9183292111347,35.17387316819992,135.9349034767044,35.1538000146947,135.9223400057318,35.1419714656227,135.9293242411652,35.12601756432628,135.9169546202946,35.10091359469968,135.8877799750925,35.07756955530406,135.864063604824,35.02457799195169,135.8694895443669,35.00959796960318,135.8949049964245,35.00522797834628,135.9058545060879,34.9806220077318,135.9156334433563,35.01918672529627,135.9041047674939,35.0382764118251,135.9298827312521,35.05734073243784,135.940161496054,35.08344782960707,135.9438350416012,35.11989694777111,135.9528625441002,35.12658821253986,135.9630756443998,35.12163755071557,135.9741956116748,35.12337338572355,135.9818404924619,35.13179496757365,135.9874795092556,35.14444515540779,136.0043562101517,35.13572677947722,136.0197333292642,35.14646129772946,136.0488572017744,35.14016311433176,136.0647246529973,35.14657087466352,136.0643318925626,35.15640186112456,136.0574466044268,35.17667175673638,136.0700715003959,35.19027766603604,136.0892860392984,35.1912910861133,136.0875513403797,35.1988921916825,136.0843184933212,35.20244456845873,136.090907298077,35.20505063463008,136.0972223449205,35.20065854367763,136.1084841563289,35.20447313854737,136.1097457042426,35.21716352854781,136.1420454310799,35.22171512215966,136.1695117629879,35.23859105676829,136.2170558893299,35.26266521642599,136.2176253097184,35.26712240071485,136.2218690806408,35.26737415409594,136.2353234416846,35.27505406888672,136.2453288454566,35.28236467197092
shinura,30,139.8946356790473,35.63477147414148,139.8993962764904,35.63110435074648,139.9002186788533,35.63184812546795,139.9008942475155,35.63125868543327,139.9004808672615,35.63082071949847,139.9017683882747,35.62979845567328,139.905309740396,35.63276837386708,139.9070412556721,35.63142355706371,139.9047568234965,35.629384210175,139.9048220323033,35.6285672291831,139.9101594917179,35.62430394795486,139.9255366540211,35.63283614382335,139.9248309637531,35.63329607165124,139.9240439847594,35.63280712494947,139.9233251312328,35.6332986364198,139.9241865249091,35.63394884889712,139.9132598107083,35.64273479918383,139.902058875763,35.65167210976476,139.9003122200594,35.65312588152109,139.9006823423278,35.65368394237774,139.902332057434,35.65205382762832,139.9246833409793,35.63426801685366,139.9262118128646,35.63321951767619,139.9396948447581,35.64067293500552,139.9396172604242,35.64116657883129,139.9366494390052,35.64334513962186,139.9238356810629,35.651579929176,139.9179629203061,35.65551661369825,139.9123317898366,35.65919457306638,139.9076897744661,35.66222837752126
takeshima,5,136.1791589861376,35.29716068038715,136.1777344333285,35.29669382781091,136.1772921019273,35.29600789212441,136.1782442605164,35.29614077343304,136.1791589861376,35.29716068038715
chikubushima,9,136.1408267964406,35.41939915652542,136.1439237744329,35.41973966541397,136.1458430188931,35.42190963520056,136.1454323899703,35.42511206237064,136.1438652329591,35.42333719768954,136.1426500169115,35.4243034801035,136.1417556191338,35.42223281537326,136.140243732289,35.42034015096833,136.1408267964406,35.41939915652542
okishima,10,136.0769088607755,35.21038374683805,136.0708233623226,35.21241872134723,136.0623026873304,35.20950590839073,136.0535721871087,35.21055415403649,136.0552235797892,35.2038605237371,136.0505054301688,35.19897385483104,136.0579600332858,35.19990514421023,136.0633659977478,35.20558123298269,136.0679873597187,35.20313886524324,136.0769088607755,35.21038374683805
toyosuisland,7,139.7934447685632,35.66299150093538,139.7900004328361,35.66097664103324,139.7907937060564,35.65481618197362,139.7968335018644,35.64856861227729,139.8041366402073,35.65302230707605,139.7965014171492,35.66097824269239,139.7934447685632,35.66299150093538
handai_outside,85,135.4886236527158,34.83002026530426,135.4889962188252,34.82469915723961,135.4934601841001,34.81230132856709,135.499779740941,34.81363611992104,135.5042958399623,34.81737630516033,135.5115598944098,34.81068298493258,135.5159489073391,34.81089768495469,135.5134822958925,34.81570935399444,135.5109306555292,34.8211031076365,135.5072440443363,34.82608173272482,135.499549592877,34.83035452559445,135.4984652269781,34.83413621031295,135.5023745611614,34.83518698624572,135.507726098019,34.83564163124254,135.5153376582334,34.83577757383128,135.5154947213441,34.83376736856319,135.5161065000802,34.83024558019009,135.5158675553951,34.82857293305862,135.516127523331,34.82727388718998,135.517360947942,34.82576589758838,135.517517056979,34.82492222066032,135.5171017415715,34.8240036248263,135.5177152914927,34.82353857339502,135.5200874196052,34.82246049018575,135.5203974681629,34.82133129776793,135.51966204979,34.82015863801803,135.5192968455686,34.81743018154395,135.5194994667812,34.81572477061772,135.5187083037661,34.81395055749358,135.5160788533039,34.81124448537869,135.5172825182793,34.80937611141903,135.5180016514732,34.81018355860668,135.5175692070068,34.81092844616481,135.5186303347167,34.81199399738044,135.5209094593572,34.81209769126325,135.5257586202844,34.81629460407122,135.520900092197,34.81207809510725,135.5203977034051,34.81020601011961,135.5227203181792,34.80745338924606,135.5280243740033,34.80406407348704,135.5340987227816,34.80277998792202,135.5380565584433,34.80450237126545,135.5396474804874,34.81081376255133,135.5389612217641,34.81321768357751,135.5340582780971,34.81469106837893,135.5295641873243,34.81618838912017,135.5273975266068,34.81670062156046,135.5257571207703,34.81628964133991,135.5273829086462,34.81668487811491,135.5295884540204,34.81619115171294,135.529800743125,34.81714058247767,135.5301425561633,34.81973592956236,135.5275609159398,34.83102837168807,135.5266587129085,34.83608740370632,135.5426255182958,34.8363844864101,135.5551711588323,34.83635480731414,135.562334886935,34.82853965901526,135.5700639325516,34.83149645122305,135.5671954604985,34.84349573976401,135.5671748868228,34.8554701292979,135.5636385192465,34.86499147038762,135.5545066968347,34.87671003184703,135.5515170738355,34.88210396688621,135.5405473290972,34.87960112720334,135.5329160210004,34.88340504643339,135.5221145959146,34.87435340392013,135.5348672737379,34.86390675448425,135.5277740814594,34.86021537867586,135.5230418622749,34.85614469497724,135.5217417304277,34.84996035039993,135.5218945709854,34.84369502775861,135.526502000889,34.83885569856469,135.5266608874051,34.83607505452488,135.5153546240302,34.83579558844479,135.5147014017668,34.83838588697532,135.5162033574176,34.84103567436462,135.5168082263485,34.84285185816889,135.5152670828406,34.84338616591315,135.5133467516317,34.84585248982998,135.5061597732078,34.84472407973706,135.5036238907301,34.84385490236347,135.4968409730373,34.84089484927993,135.4975592089948,34.83604850985738,135.4985191637665,34.83412156726729,135.4886236527158,34.83002026530426
handai_highway,29,135.2919766703268,34.82837511747447,135.320657991067,34.82133520007292,135.3302936937067,34.82252443927133,135.3537875341487,34.81705098431264,135.3706653610012,34.80591838792454,135.3764679056429,34.80570578597841,135.3896188580854,34.81032308241407,135.4070405506025,34.81102188043336,135.4251274365064,34.81054709674935,135.4373742827077,34.80137142539753,135.4466059860585,34.79980474195187,135.4557572568827,34.80110036154443,135.4657433432215,34.79973081146891,135.4773510305108,34.80471044690934,135.4931386553174,34.80665933423054,135.5046978524636,34.80706202778127,135.5160010177071,34.80572309517391,135.5231006132117,34.80698724029931,135.5393734313193,34.80768041461451,135.5577343079876,34.8083040553582,135.5613460188478,34.80761954939811,135.5669882166196,34.80045153434467,135.5669850394806,34.79736433864149,135.560745843585,34.77863192421765,135.5626301772432,34.77319819436347,135.5745798816736,34.75757698842251,135.5821021580458,34.74238885012384,135.5826770973382,34.72666339598693,135.5891073948839,34.7156394011711
handai_highway2,15,135.44588145832,34.7444489641071,135.466505306639,34.75482092807188,135.4926828314341,34.7616370812935,135.5042869092798,34.77118628202819,135.5195870345565,34.77592107264577,135.5352569756113,34.79132001061255,135.5387891789514,34.79711584719897,135.5444121599329,34.80908454888896,135.5531986248832,34.82189177414612,135.5595354179282,34.83070407558225,135.5821689694532,34.85137383136014,135.6166841513287,34.86756777151034,135.6254484019459,34.86730521898983,135.6403605373168,34.86235625685767,135.6509362801736,34.86817838427577
handai_inside1,16,135.5192546630597,34.82290122322834,135.5202608927341,34.82473714307037,135.5206192267198,34.82486547821112,135.5217566743228,34.82453841549704,135.5244832613544,34.82355410608935,135.5250823824439,34.82324933976636,135.5267673351993,34.82159632903841,135.5267177871875,34.8212531312041,135.5261512088265,34.820690594109,135.5252942965001,34.82033917705255,135.5244373365641,34.81942598165465,135.5242214600272,34.81906565250041,135.5256380375261,34.81859729141113,135.5247158404168,34.81729424042686,135.5252446824773,34.81694258980153,135.5257522649573,34.81629080476041
